"Path","LineNumber","Content"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","794","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\dashboard\sync-location-from-url.tsx","8","'URL contient ?location=xxx ou ?eid=xxx, synchronise l'"
"D:\aaaempire-reputation-ai\components\dashboard\sync-location-from-url.tsx","17","'location'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","29","'suggestion'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","45","'image'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","51","""max-h-72 w-full object-contain"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","52","""(max-width: 768px) 100vw, 800px"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","57","""max-h-72 w-full"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","74","'numeric'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","76","'numeric'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","82","'numeric'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","84","'numeric'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","135","'include'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","139","'image'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","169","'include'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","190","'include'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","211","'empty'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","236","'manual'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","238","'manual'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","248","'manual'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","253","'manual'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","262","'manual'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","275","'manual'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","278","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","286","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","292","""w-3.5 h-3.5 animate-spin"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","314","'manual'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","315","""mt-3 space-y-3"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","329","""hidden"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","334","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","340","""w-3.5 h-3.5 animate-spin"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","357","'image'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","363","""w-full h-full object-cover"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","368","'video'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","372","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","386","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","391","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","395","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","411","'manual'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","426","'manual'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-list.tsx","431","'manual'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-modal.tsx","23","'numeric'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-modal.tsx","25","'numeric'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-modal.tsx","61","'title'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-modal.tsx","64","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-modal.tsx","72","""p-5 max-h-[60vh] overflow-y-auto"""
"D:\aaaempire-reputation-ai\components\dashboard\updates-modal.tsx","79","'empty'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-modal.tsx","96","'available'"
"D:\aaaempire-reputation-ai\components\dashboard\updates-modal.tsx","118","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\upgrade-modal.tsx","32","'include'"
"D:\aaaempire-reputation-ai\components\dashboard\upgrade-modal.tsx","50","'annual'"
"D:\aaaempire-reputation-ai\components\dashboard\upgrade-modal.tsx","59","""dialog"""
"D:\aaaempire-reputation-ai\components\dashboard\upgrade-modal.tsx","72","'title'"
"D:\aaaempire-reputation-ai\components\dashboard\upgrade-modal.tsx","82","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\upgrade-modal.tsx","86","'later'"
"D:\aaaempire-reputation-ai\components\dashboard\upgrade-modal.tsx","89","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\upgrade-success-toast.tsx","13","'Vision'"
"D:\aaaempire-reputation-ai\components\dashboard\upgrade-success-toast.tsx","14","'Pulse'"
"D:\aaaempire-reputation-ai\components\dashboard\upgrade-success-toast.tsx","60","'upgraded'"
"D:\aaaempire-reputation-ai\components\dashboard\upgrade-success-toast.tsx","72","'border-[#2563eb]/30 shadow-lg'"
"D:\aaaempire-reputation-ai\components\dashboard\weekly-insight-section.tsx","42","'numeric'"
"D:\aaaempire-reputation-ai\components\dashboard\weekly-insight-section.tsx","44","'numeric'"
"D:\aaaempire-reputation-ai\components\dashboard\weekly-insight-section.tsx","65","'profile'"
"D:\aaaempire-reputation-ai\components\dashboard\weekly-insight-section.tsx","144","""weekly"""
"D:\aaaempire-reputation-ai\components\dashboard\weekly-insight-section.tsx","148","'title'"
"D:\aaaempire-reputation-ai\components\dashboard\weekly-insight-section.tsx","151","'intro'"
"D:\aaaempire-reputation-ai\components\dashboard\weekly-insight-section.tsx","161","""w-3.5 h-3.5 opacity-70"""
"D:\aaaempire-reputation-ai\components\dashboard\weekly-insight-section.tsx","185","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\weekly-insight-section.tsx","211","'empty'"
"D:\aaaempire-reputation-ai\components\dashboard\weekly-insight-section.tsx","223","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\weekly-insight-section.tsx","337","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\weekly-insight-section.tsx","346","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\welcome-flash.tsx","39","'URL a status=success ou trial_started (SuccessPaymentToast s'"
"D:\aaaempire-reputation-ai\components\dashboard\welcome-flash.tsx","56","'border-[#2563eb]/30 shadow-lg'"
"D:\aaaempire-reputation-ai\components\data-rights\end-client-erasure-form.tsx","17","'phone'"
"D:\aaaempire-reputation-ai\components\data-rights\end-client-erasure-form.tsx","126","""submit"""
"D:\aaaempire-reputation-ai\components\data-rights\end-client-erasure-form.tsx","130","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\data-rights\end-client-erasure-form.tsx","131","'submitting'"
"D:\aaaempire-reputation-ai\components\defi\reputexa-team-board-client.tsx","22","'medium'"
"D:\aaaempire-reputation-ai\components\defi\reputexa-team-board-client.tsx","68","""w-6 h-6 animate-spin"""
"D:\aaaempire-reputation-ai\components\defi\reputexa-team-board-client.tsx","87","""w-4 h-4 animate-pulse"""
"D:\aaaempire-reputation-ai\components\errors\root-segment-error-fallback.tsx","67","'title'"
"D:\aaaempire-reputation-ai\components\errors\root-segment-error-fallback.tsx","89","'column'"
"D:\aaaempire-reputation-ai\components\errors\root-segment-error-fallback.tsx","90","'center'"
"D:\aaaempire-reputation-ai\components\errors\root-segment-error-fallback.tsx","91","'center'"
"D:\aaaempire-reputation-ai\components\errors\root-segment-error-fallback.tsx","101","""button"""
"D:\aaaempire-reputation-ai\components\errors\root-segment-error-fallback.tsx","104","'0.5rem 1rem'"
"D:\aaaempire-reputation-ai\components\errors\root-segment-error-fallback.tsx","107","'white'"
"D:\aaaempire-reputation-ai\components\errors\root-segment-error-fallback.tsx","110","'pointer'"
"D:\aaaempire-reputation-ai\components\errors\root-segment-error-fallback.tsx","113","'retry'"
"D:\aaaempire-reputation-ai\components\errors\root-segment-error-fallback.tsx","124","""button"""
"D:\aaaempire-reputation-ai\components\errors\root-segment-error-fallback.tsx","128","'retry'"
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","76","'multilingue'"
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","136","'hidden'"
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","145","'Escape'"
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","147","'keydown'"
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","148","'keydown'"
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","153","'smooth'"
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","224","""button"""
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","257","'tween'"
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","262","""button"""
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","402","""border-t border-white/5"""
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","406","'hsl(var(--navy) / 0.05)'"
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","419","""features"""
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","459","""testimonials"""
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","481","""max-w-3xl mx-auto"""
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","497","'border border-slate-300/80 shadow-sm'"
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","501","""button"""
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","519","""region"""
"D:\aaaempire-reputation-ai\components\landing\home-page-client.tsx","523","'max-h-96 opacity-100'"
"D:\aaaempire-reputation-ai\components\landing\landing-dashboard-mockup.tsx","58","'numeric'"
"D:\aaaempire-reputation-ai\components\landing\landing-dashboard-mockup.tsx","60","'numeric'"
"D:\aaaempire-reputation-ai\components\landing\landing-dashboard-mockup.tsx","83","""round"""
"D:\aaaempire-reputation-ai\components\landing\landing-dashboard-mockup.tsx","84","""round"""
"D:\aaaempire-reputation-ai\components\landing\landing-eu-compliance-badge.tsx","52","'badge'"
"D:\aaaempire-reputation-ai\components\landing\landing-footer.tsx","115","""border-t border-white/[0.06]"""
"D:\aaaempire-reputation-ai\components\landing\landing-footer.tsx","118","'copyright'"
"D:\aaaempire-reputation-ai\components\landing\landing-google-flywheel.tsx","40","'badge'"
"D:\aaaempire-reputation-ai\components\landing\landing-google-flywheel.tsx","43","'headline'"
"D:\aaaempire-reputation-ai\components\landing\landing-google-flywheel.tsx","85","""max-w-3xl mx-auto mb-10"""
"D:\aaaempire-reputation-ai\components\landing\landing-google-flywheel.tsx","102","'equation'"
"D:\aaaempire-reputation-ai\components\landing\landing-pricing-section.tsx","18","'vision'"
"D:\aaaempire-reputation-ai\components\landing\landing-pricing-section.tsx","30","'pulse'"
"D:\aaaempire-reputation-ai\components\landing\landing-pricing-section.tsx","47","'zenith'"
"D:\aaaempire-reputation-ai\components\landing\landing-pricing-section.tsx","84","""pricing"""
"D:\aaaempire-reputation-ai\components\landing\landing-pricing-section.tsx","96","'monthly'"
"D:\aaaempire-reputation-ai\components\landing\landing-pricing-section.tsx","97","'annual'"
"D:\aaaempire-reputation-ai\components\landing\landing-pricing-section.tsx","103","""button"""
"D:\aaaempire-reputation-ai\components\landing\landing-pricing-section.tsx","107","""w-4 h-4 shrink-0"""
"D:\aaaempire-reputation-ai\components\landing\landing-pricing-section.tsx","168","""w-4 h-4 shrink-0"""
"D:\aaaempire-reputation-ai\components\landing\landing-testimonials-marquee.tsx","22","""M11.525 2.295a.53.53 0 0 1 .95 0l2.31 4.679a2.123 2.123 0 0 0 1.595 1.16l5.166.756a.53.53 0 0 1 .294.904l-3.736 3.638a2.123 2.123 0 0 0-.611 1.878l.882 5.14a.53.53 0 0 1-.771.56l-4.618-2.428a2.122 2.122 0 0 0-1.973 0L6.396 21.01a.53.53 0 0 1-.77-.56l.881-5.139a2.122 2.122 0 0 0-.611-1.879L2.16 9.795a.53.53 0 0 1 .294-.906l5.165-.755a2.122 2.122 0 0 0 1.597-1.16z"""
"D:\aaaempire-reputation-ai\components\landing\landing-testimonials-marquee.tsx","102","""relative"""
"D:\aaaempire-reputation-ai\components\landing\landing-whatsapp-tunnel.tsx","8","'random'"
"D:\aaaempire-reputation-ai\components\landing\landing-whatsapp-tunnel.tsx","9","'random'"
"D:\aaaempire-reputation-ai\components\landing\landing-whatsapp-tunnel.tsx","58","'repeating-linear-gradient(45deg, transparent, transparent 10px, rgba(0,0,0,.015) 10px, rgba(0,0,0,.015) 20px)'"
"D:\aaaempire-reputation-ai\components\landing\landing-whatsapp-tunnel.tsx","74","""whitespace-pre-wrap break-words"""
"D:\aaaempire-reputation-ai\components\landing\landing-whatsapp-tunnel.tsx","94","'random'"
"D:\aaaempire-reputation-ai\components\landing\landing-whatsapp-tunnel.tsx","105","'random'"
"D:\aaaempire-reputation-ai\components\landing\landing-whatsapp-tunnel.tsx","110","'bad status'"
"D:\aaaempire-reputation-ai\components\landing\landing-whatsapp-tunnel.tsx","112","'empty'"
"D:\aaaempire-reputation-ai\components\landing\landing-whatsapp-tunnel.tsx","131","'anthropic'"
"D:\aaaempire-reputation-ai\components\landing\landing-whatsapp-tunnel.tsx","146","""button"""
"D:\aaaempire-reputation-ai\components\landing\landing-whatsapp-tunnel.tsx","162","""button"""
"D:\aaaempire-reputation-ai\components\landing\landing-whatsapp-tunnel.tsx","213","'badge'"
"D:\aaaempire-reputation-ai\components\landing\landing-whatsapp-tunnel.tsx","216","'title'"
"D:\aaaempire-reputation-ai\components\legal\impressum-de-page.tsx","26","""legal-doc-body prose prose-slate dark:prose-invert max-w-none"""
"D:\aaaempire-reputation-ai\components\legal\impressum-de-page.tsx","28","'intro'"
"D:\aaaempire-reputation-ai\components\legal\impressum-de-page.tsx","34","""anbieter"""
"D:\aaaempire-reputation-ai\components\legal\impressum-de-page.tsx","43","""kontakt"""
"D:\aaaempire-reputation-ai\components\legal\impressum-de-page.tsx","50","""register"""
"D:\aaaempire-reputation-ai\components\legal\impressum-de-page.tsx","59","""vertretung"""
"D:\aaaempire-reputation-ai\components\legal\impressum-de-page.tsx","64","""datenschutz"""
"D:\aaaempire-reputation-ai\components\legal\impressum-de-page.tsx","77","""hosting"""
"D:\aaaempire-reputation-ai\components\legal\impressum-de-page.tsx","84","""streit"""
"D:\aaaempire-reputation-ai\components\legal\legal-page-shell.tsx","22","'Footer'"
"D:\aaaempire-reputation-ai\components\legal\legal-page-shell.tsx","97","""max-w-none legal-doc-body"""
"D:\aaaempire-reputation-ai\components\legal\legal-page-shell.tsx","116","""noopener noreferrer"""
"D:\aaaempire-reputation-ai\components\pricing\pricing-compare-modal.tsx","12","'spring'"
"D:\aaaempire-reputation-ai\components\pricing\pricing-compare-modal.tsx","13","'spring'"
"D:\aaaempire-reputation-ai\components\pricing\pricing-compare-modal.tsx","39","'Escape'"
"D:\aaaempire-reputation-ai\components\pricing\pricing-compare-modal.tsx","47","'keydown'"
"D:\aaaempire-reputation-ai\components\pricing\pricing-compare-modal.tsx","49","'hidden'"
"D:\aaaempire-reputation-ai\components\pricing\pricing-compare-modal.tsx","52","'keydown'"
"D:\aaaempire-reputation-ai\components\pricing\pricing-compare-modal.tsx","75","""presentation"""
"D:\aaaempire-reputation-ai\components\pricing\pricing-compare-modal.tsx","78","""button"""
"D:\aaaempire-reputation-ai\components\pricing\pricing-compare-modal.tsx","85","""dialog"""
"D:\aaaempire-reputation-ai\components\pricing\pricing-compare-modal.tsx","106","""button"""
"D:\aaaempire-reputation-ai\components\pricing\pricing-compare-modal.tsx","140","""bg-[#2563eb]/[0.06] dark:bg-[#2563eb]/10"""
"D:\aaaempire-reputation-ai\components\reports\elite-report-template.tsx","14","'Helvetica'"
"D:\aaaempire-reputation-ai\components\reports\elite-report-template.tsx","23","'center'"
"D:\aaaempire-reputation-ai\components\reports\elite-report-template.tsx","24","'center'"
"D:\aaaempire-reputation-ai\components\reports\elite-report-template.tsx","79","'uppercase'"
"D:\aaaempire-reputation-ai\components\reports\elite-report-template.tsx","174","'hidden'"
"D:\aaaempire-reputation-ai\components\reports\elite-report-template.tsx","186","'hidden'"
"D:\aaaempire-reputation-ai\components\reports\elite-report-template.tsx","325","'tactics'"
"D:\aaaempire-reputation-ai\components\reports\elite-report-template.tsx","352","'sentiment'"
"D:\aaaempire-reputation-ai\components\reports\elite-report-template.tsx","406","'predictive'"
"D:\aaaempire-reputation-ai\components\reports\elite-report-template.tsx","413","'benchmark'"
"D:\aaaempire-reputation-ai\components\reports\monthly-report-template.tsx","23","'Helvetica'"
